시간,여주보(상류)_수위_수위(m),여주보(상류)_수위_유량(m³/s),여주보(상류)_수위_해발수위(El.m),여주보(하류)_수위_수위(m),여주보(하류)_수위_유량(m³/s),여주보(하류)_수위_해발수위(El.m),여주시(여주대교)_강수량_강수량(mm),여주시(여주대교)_강수량_누적강수량(mm),여주시(여주대교)_수위_수위(m),여주시(여주대교)_수위_유량(m³/s),여주시(여주대교)_수위_해발수위(El.m),여주시(주암리)_강수량_강수량(mm),여주시(주암리)_강수량_누적강수량(mm),원주시(문막교)_수위_수위(m),원주시(문막교)_수위_유량(m³/s),원주시(문막교)_수위_해발수위(El.m),충주댐_댐_현재수위(EL.m),충주댐_댐_유입량(m³/s),충주댐_댐_방류량(m³/s),충주시(수안보면사무소)_강수량_강수량(mm),충주시(수안보면사무소)_강수량_누적강수량(mm),충주조정지댐_댐_현재수위(EL.m),충주조정지댐_댐_유입량(m³/s),충주조정지댐_댐_방류량(m³/s)
2025-12-13 4:40,33.11,,33.11,28.25,79.16,28.25,0,15,0.71,55.91,33.24,0,17,0.96,18.52,51.68,133.931,79.374,0.43,0,8,64.351,2.137,50.081
2025-12-13 4:50,33.11,,33.11,28.25,75.78,28.25,0,15,0.71,54.75,33.24,0,17,0.99,18.52,51.71,133.93,0.43,0.43,0,8,64.35,15.886,50.095
2025-12-13 5:00,33.11,,33.11,28.24,77.13,28.24,0,15,0.71,55.91,33.24,0,17,0.99,18.52,51.71,133.93,0,0.43,0,8,64.35,15.792,49.868
2025-12-13 5:10,33.11,,33.11,28.24,79.84,28.24,0,15,0.71,55.91,33.24,0,17,0.98,18.52,51.7,133.93,0,0.43,0,8,64.349,43.205,50.15
2025-12-13 5:20,33.11,,33.11,28.24,76.46,28.24,0,15,0.71,55.91,33.24,0,17,0.98,18.52,51.7,133.931,32.041,0.43,0,8,64.34,15.822,49.949
2025-12-13 5:30,33.11,,33.11,28.24,79.16,28.24,0,15,0.71,57.08,33.24,0,17,0.97,18.52,51.69,133.933,118.874,0.43,0,8,64.34,15.849,49.947
2025-12-13 5:40,33.11,,33.11,28.24,77.13,28.24,0,15,0.71,53.58,33.24,0,17,0.97,18.52,51.69,133.935,166.319,0.43,0,8,64.331,0,49.847
2025-12-13 5:50,33.11,,33.11,28.25,79.84,28.25,0,15,0.71,55.91,33.24,0,17,0.99,18.52,51.71,133.936,193.93,0.43,0,8,64.33,15.899,49.902
2025-12-13 6:00,33.11,,33.11,28.24,77.13,28.24,0,15,0.71,53.58,33.24,0,17,0.98,18.52,51.7,133.937,154.486,0.43,0,8,64.33,15.88,49.891
2025-12-13 6:10,33.11,,33.11,28.24,75.78,28.24,0,15,0.71,55.91,33.24,0,17,0.97,18.52,51.69,133.936,59.652,0.43,0,8,64.329,43.134,49.942
2025-12-13 6:20,33.11,,33.11,28.24,74.43,28.24,0,15,0.71,53.58,33.24,0,17,0.97,18.52,51.69,133.934,0,0.43,0,8,64.32,16.052,50.155
2025-12-13 6:30,33.11,,33.11,28.24,77.81,28.24,0,15,0.71,57.08,33.24,0,17,0.97,18.52,51.69,133.932,0,0.43,0,8,64.32,15.824,49.209
2025-12-13 6:40,33.11,,33.11,28.24,75.78,28.24,0,15,0.71,55.91,33.24,0,17,0.97,18.52,51.69,133.931,0,0.43,0,8,64.318,12.123,49.006
2025-12-13 6:50,33.11,,33.11,28.24,73.75,28.24,0,15,0.7,55.79,33.23,0,17,0.98,18.52,51.7,133.931,0,0.43,0,8,64.31,15.194,49.034
2025-12-13 7:00,33.11,,33.11,28.24,77.26,28.24,0,15,0.7,54.63,33.23,0,17,0.97,18.52,51.69,133.932,0.43,0.43,0,8,64.31,15.219,49.285
2025-12-13 7:10,33.11,,33.11,28.24,73.9,28.24,0,15,0.71,52.42,33.24,0,17,0.98,18.52,51.7,133.933,75.43,0.43,0,8,64.31,22.124,49.386
2025-12-13 7:20,33.11,,33.11,28.24,75.24,28.24,0,15,0.71,51.25,33.24,0,17,0.99,18.52,51.71,133.935,134.708,0.43,0,8,64.301,18.912,49.231
2025-12-13 7:30,33.11,,33.11,28.24,75.78,28.24,0,15,0.71,51.25,33.24,0,17,0.99,18.52,51.71,133.937,229.486,0.43,0,8,64.302,22.096,48.67
2025-12-13 7:40,33.11,,33.11,28.24,77.13,28.24,0,15,0.7,55.79,33.23,0,17,0.98,18.52,51.7,133.938,186.097,0.43,0,8,64.297,5.234,49.302
2025-12-13 7:50,33.11,,33.11,28.24,77.26,28.24,0,15,0.7,55.79,33.23,0,17,0.99,18.52,51.71,133.935,4.374,0.43,0,8,64.29,12.131,49.42
2025-12-13 8:00,33.11,,33.11,28.24,77.13,28.24,0,15,0.7,54.63,33.23,0,17,0.99,18.52,51.71,133.934,0,7.665,0,8,64.289,5.604,49.423
2025-12-13 8:10,33.11,,33.11,28.24,79.84,28.24,0,15,0.71,51.25,33.24,0,17,1,18.52,51.72,133.929,0,136.161,0,8,64.285,8.868,48.927
2025-12-13 8:20,33.11,,33.11,28.24,80.52,28.24,0,15,0.71,51.25,33.24,0,17,1,18.52,51.72,133.926,0,155.542,0,8,64.286,35.841,49.507
2025-12-13 8:30,33.11,,33.11,28.24,80.62,28.24,0,15,0.71,51.25,33.24,0,17,1,18.52,51.72,133.926,0,156.487,0,8,64.283,29.113,49.404
2025-12-13 8:40,33.11,,33.11,28.24,77.26,28.24,0,15,0.71,51.25,33.24,0,17,1.01,18.52,51.73,133.928,96.414,154.88,0,8,64.28,32.655,49.387
2025-12-13 8:50,33.11,,33.11,28.24,74.43,28.24,0,15,0.71,52.42,33.24,0,17,1.01,18.52,51.73,133.925,128.942,158.292,0,8,64.27,0,49.25
2025-12-13 9:00,33.11,,33.11,28.24,79.16,28.24,0,15,0.71,50.09,33.24,0,17,1.01,18.52,51.73,133.924,101.837,158.172,0,8,64.265,0,49.17
2025-12-13 9:10,33.11,,33.11,28.24,79.95,28.24,0,15,0.71,51.25,33.24,0,17,1,18.52,51.72,133.925,42.339,154.054,0,8,64.261,0,49.047
2025-12-13 9:20,33.11,,33.11,28.24,77.81,28.24,0,15,0.71,55.91,33.24,0,17,1.01,18.52,51.73,133.923,84.583,154.855,0,8,64.26,15.721,49.112
2025-12-13 9:30,33.11,,33.11,28.24,79.16,28.24,0,15,0.7,56.95,33.23,0,17,1.01,18.52,51.73,133.921,34.671,150.435,0,8,64.26,32.378,48.977
2025-12-13 9:40,33.11,,33.11,28.24,77.81,28.24,0,15,0.7,60.44,33.23,0,17,1.02,18.52,51.74,133.919,0,154.933,0,8,64.26,45.7,49.011
2025-12-13 9:50,33.11,,33.11,28.24,75.1,28.24,0,15,0.7,62.76,33.23,0,17,1.02,18.52,51.74,133.916,0,155.14,0,8,64.255,32.374,49.133
2025-12-13 10:00,33.11,,33.11,28.24,81.19,28.24,0,15,0.7,63.93,33.23,0,17,1.01,18.52,51.73,133.913,0,151.75,0,8,64.25,15.722,48.854
2025-12-13 10:10,33.11,,33.11,28.24,79.84,28.24,0,15,0.71,66.39,33.24,0,17,1.01,18.52,51.73,133.913,0,127.196,0,8,64.25,15.453,48.205
2025-12-13 10:20,33.11,,33.11,28.24,80.62,28.24,0,15,0.71,64.07,33.24,0,17,1.01,18.52,51.73,133.914,47.231,135.08,0,8,64.253,41.878,48.574
2025-12-13 10:30,33.11,,33.11,28.24,79.16,28.24,0,15,0.71,66.39,33.24,0,17,1.01,18.52,51.73,133.915,192.655,150.023,0,8,64.27,115.345,49.255
2025-12-13 10:40,33.11,,33.11,28.24,79.16,28.24,0,15,0.71,74.55,33.24,0,17,1.01,18.52,51.73,133.916,256.765,129.858,0,8,64.286,169.255,49.102
2025-12-13 10:50,33.11,,33.11,28.24,78.49,28.24,0,15,0.7,74.39,33.23,0,17,1.02,18.52,51.74,133.916,237.383,148.101,0,8,64.291,176.409,49.536
2025-12-13 11:00,33.11,,33.11,28.24,81.87,28.24,0,15,0.7,74.39,33.23,0,17,1.03,18.52,51.75,133.914,106.341,147.565,0,8,64.298,143.272,49.346
2025-12-13 11:10,33.11,,33.11,28.24,90.67,28.24,0,15,0.71,78.04,33.24,0,17,1.01,18.52,51.73,133.912,0,142.542,0,8,64.3,96.503,49.295
2025-12-13 11:20,33.11,,33.11,28.24,87.28,28.24,0,15,0.7,72.06,33.23,0,17,1.01,18.52,51.73,133.906,0,151.158,0,8,64.302,86.51,49.723
2025-12-13 11:30,33.11,,33.11,28.24,86.66,28.24,0,15,0.7,72.06,33.23,0,17,1.01,18.52,51.73,133.902,0,152.61,0,8,64.313,100.097,49.271
2025-12-13 11:40,33.11,,33.11,28.24,84.65,28.24,0,15,0.71,71.05,33.24,0,17,1.01,18.52,51.73,133.9,0,146.13,0,8,64.325,134.061,49.52
2025-12-13 11:50,33.11,,33.11,28.24,88.01,28.24,0,15,0.71,67.56,33.24,0,17,1.02,18.52,51.74,133.9,0,147.052,0,8,64.337,168.071,49.589
2025-12-13 12:00,33.11,,33.11,28.24,83.31,28.24,0,15,0.71,66.39,33.24,0,17,1.02,18.52,51.74,133.902,158.041,145.44,0,8,64.347,165.065,49.419
2025-12-13 12:10,33.11,,33.11,28.24,82.63,28.24,0,15,0.7,69.74,33.23,0,17,1.02,18.52,51.74,133.907,369.919,0.43,0,8,64.35,134.829,49.98
2025-12-13 12:20,33.11,,33.11,28.24,88.01,28.24,0,15,0.7,69.74,33.23,0,17,1.02,18.52,51.74,133.914,581.6,0.43,0,8,64.357,118.006,49.619
2025-12-13 12:30,33.11,,33.11,28.24,83.98,28.24,0,15,0.7,74.39,33.23,0,17,1.02,18.52,51.74,133.922,781.986,0.43,0,8,64.362,101.198,49.827
2025-12-13 12:40,33.11,,33.11,28.24,83.98,28.24,0,15,0.69,70.75,33.22,0,17,1.02,18.52,51.74,133.912,201.763,0.43,0,8,64.372,125.247,49.962
2025-12-13 12:50,33.11,,33.11,28.24,85.99,28.24,0,15,0.7,73.23,33.23,0,17,1.02,18.52,51.74,133.909,0,0.43,0,8,64.383,139.502,50.551
2025-12-13 13:00,33.11,,33.11,28.24,90.02,28.24,0,15,0.7,70.9,33.23,0,17,1.02,18.52,51.74,133.906,0,0.43,0,8,64.395,163.987,50.447
2025-12-13 13:10,33.11,,33.11,28.24,90.7,28.24,0,15,0.69,73.07,33.22,0,17,1.02,18.52,51.74,133.906,0,0.43,0,8,64.404,161.053,50.661
2025-12-13 13:20,33.11,,33.11,28.24,92.71,28.24,0,15,0.7,73.23,33.23,0,17,1.03,18.52,51.75,133.907,0,0.43,0,8,64.41,143.996,50.548
2025-12-13 13:30,33.11,,33.11,28.24,92.04,28.24,0,15,0.71,73.38,33.24,0,17,1.03,18.52,51.75,133.907,55.708,0.43,0,8,64.401,71.348,50.503
2025-12-13 13:40,33.11,,33.11,28.24,88.68,28.24,0,15,0.71,79.21,33.24,0,17,1.03,18.52,51.75,133.909,130.652,0.43,0,8,64.4,36.692,50.692
2025-12-13 13:50,33.11,,33.11,28.24,88.01,28.24,0,15,0.7,76.71,33.23,1,18,1.03,18.52,51.75,133.91,154.374,0.43,0,8,64.4,15.812,50.409
2025-12-13 14:00,33.11,,33.11,28.24,90.7,28.24,0,15,0.7,72.06,33.23,0,18,1.03,18.52,51.75,133.911,150.374,0.43,0,8,64.4,47.074,50.622
2025-12-13 14:10,33.11,,33.11,28.24,88.01,28.24,0,15,0.7,73.23,33.23,0,18,1.02,18.52,51.74,133.912,107.041,0.43,0,8,64.406,71.345,50.505
2025-12-13 14:20,33.11,,33.11,28.24,90.02,28.24,0,15,0.71,71.05,33.24,0,18,1.02,18.52,51.74,133.911,31.986,0.43,0,8,64.402,57.497,50.53
2025-12-13 14:30,33.11,,33.11,28.24,93.38,28.24,1,16,0.7,80.2,33.23,1,19,1.02,18.52,51.74,133.909,0,0.43,0,8,64.4,50.439,50.282
2025-12-13 14:40,33.11,,33.11,28.24,90.02,28.24,0,16,0.71,74.55,33.24,0,19,1.02,18.52,51.74,133.91,0,0.43,0,8,64.4,29.638,50.601
2025-12-13 14:50,33.11,,33.11,28.24,92.04,28.24,0,16,0.71,73.38,33.24,0,19,1.02,18.52,51.74,133.909,0,0.43,0,8,64.399,39.985,50.24
2025-12-13 15:00,33.11,,33.11,28.24,90.7,28.24,1,17,0.71,71.05,33.24,1,20,1.02,18.52,51.74,133.909,0,0.43,0,8,64.39,15.856,50.394
2025-12-13 15:10,33.11,,33.11,28.24,92.7,28.24,0,17,0.71,72.22,33.24,0,20,1.02,18.52,51.74,133.906,0,156.185,0,8,64.39,15.759,50.311
2025-12-13 15:20,33.11,,33.11,28.24,92.7,28.24,0,17,0.71,69.89,33.24,0,20,1.02,18.52,51.74,133.907,13.162,155.205,1,9,64.39,19.239,50.347
2025-12-13 15:30,33.11,,33.11,28.24,92.7,28.24,0,17,0.7,70.9,33.23,1,21,1.01,18.52,51.73,133.908,121.675,160.136,0,9,64.39,50.355,50.408
2025-12-13 15:40,33.11,,33.11,28.25,96.07,28.25,1,18,0.7,70.9,33.23,0,21,1.01,18.52,51.73,133.909,251.064,153.685,0,9,64.39,50.368,50.35
2025-12-13 15:50,33.11,,33.11,28.25,98.79,28.25,0,18,0.7,76.71,33.23,0,21,1.01,18.52,51.73,133.907,178.404,150.223,0,9,64.389,46.851,50.297
2025-12-13 16:00,33.11,,33.11,28.25,98.11,28.25,0,18,0.7,76.71,33.23,0,21,1.01,18.52,51.73,133.906,74.928,157.708,0,9,64.38,15.786,50.378
2025-12-13 16:10,33.11,,33.11,28.25,95.4,28.25,1,19,0.7,72.06,33.23,0,21,1.01,18.52,51.73,133.904,0,144.725,0,9,64.38,15.675,50.017
2025-12-13 16:20,33.11,,33.11,28.25,95.4,28.25,0,19,0.71,72.22,33.24,0,21,1.01,18.52,51.73,133.903,0,155.78,1,10,64.38,19.208,50.394
2025-12-13 16:30,33.11,,33.11,28.25,95.4,28.25,0,19,0.7,72.06,33.23,0,21,1.02,18.52,51.74,133.902,6.403,156.704,0,10,64.38,50.252,50.346
2025-12-13 16:40,33.11,,33.11,28.25,93.37,28.25,0,19,0.7,70.9,33.23,0,21,1.01,18.52,51.73,133.902,85.509,157.209,0,10,64.38,50.38,50.401
2025-12-13 16:50,33.11,,33.11,28.25,96.08,28.25,0,19,0.71,72.22,33.24,0,21,1.01,18.52,51.73,133.902,123.442,151.08,0,10,64.38,50.336,50.26
2025-12-13 17:00,33.11,,33.11,28.25,94.73,28.25,1,20,0.71,71.05,33.24,0,21,1.01,18.52,51.73,133.902,162.73,156.235,1,11,64.393,95.231,50.364
2025-12-13 17:10,33.11,,33.11,28.25,92.7,28.25,0,20,0.71,69.89,33.24,0,21,1.01,18.52,51.73,133.903,176.814,140.293,0,11,64.402,126.329,50.197
2025-12-13 17:20,33.11,,33.11,28.25,90.67,28.25,0,20,0.71,69.89,33.24,0,21,1.01,18.52,51.73,133.902,144.756,149.574,0,11,64.41,154.163,50.428
2025-12-13 17:30,33.11,,33.11,28.25,94.05,28.25,0,20,0.71,69.89,33.24,0,21,1.01,18.52,51.73,133.9,76.143,151.73,0,11,64.417,133.63,50.431
2025-12-13 17:40,33.11,,33.11,28.25,94.05,28.25,0,20,0.71,68.72,33.24,0,21,1,18.52,51.72,133.9,9.663,142.018,1,12,64.425,130.428,50.426
2025-12-13 17:50,33.11,,33.11,28.25,95.4,28.25,1,21,0.71,67.56,33.24,0,21,1,18.52,51.72,133.897,0,146.523,0,12,64.433,130.62,50.504
2025-12-13 18:00,33.11,,33.11,28.25,96.08,28.25,0,21,0.71,68.72,33.24,0,21,1,18.52,51.72,133.894,0,156.016,0,12,64.443,141.352,50.626
2025-12-13 18:10,33.11,,33.11,28.25,94.73,28.25,0,21,0.71,69.89,33.24,0,21,1,18.52,51.72,133.897,0,28.493,0,12,64.453,148.602,50.676
2025-12-13 18:20,33.11,,33.11,28.25,95.4,28.25,0,21,0.71,69.89,33.24,1,22,1,18.52,51.72,133.899,136.646,0.43,1,13,64.462,152.441,50.854
2025-12-13 18:30,33.11,,33.11,28.25,96.08,28.25,1,22,0.71,67.56,33.24,0,22,1.01,18.52,51.73,133.899,203.118,0.43,0,13,64.47,145.75,50.886
2025-12-13 18:40,33.11,,33.11,28.25,92.02,28.25,0,22,0.71,68.72,33.24,0,22,1,18.52,51.72,133.899,102.986,0.43,0,13,64.48,146.03,50.682
2025-12-13 18:50,33.11,,33.11,28.25,94.73,28.25,0,22,0.71,68.72,33.24,0,22,1.01,18.52,51.73,133.9,67.486,0.43,0,13,64.489,146.114,50.441
2025-12-13 19:00,33.11,,33.11,28.25,90.67,28.25,0,22,0.71,69.89,33.24,0,22,1.01,18.52,51.73,133.899,8.319,0.43,0,13,64.496,142.603,50.519
2025-12-13 19:10,33.11,,33.11,28.25,92.02,28.25,0,22,0.71,68.72,33.24,0,22,1,18.52,51.72,133.898,0,0.43,0,13,64.505,139.285,50.561
2025-12-13 19:20,33.11,,33.11,28.25,92.02,28.25,0,22,0.71,67.56,33.24,0,22,1,18.52,51.72,133.897,0,0.43,0,13,64.51,125.23,50.609
2025-12-13 19:30,33.11,,33.11,28.25,93.37,28.25,0,22,0.71,71.05,33.24,0,22,1.01,18.52,51.73,133.897,0,0.43,0,13,64.51,100.417,50.581
2025-12-13 19:40,33.11,,33.11,28.25,96.76,28.25,1,23,0.71,69.89,33.24,0,22,1.01,18.52,51.73,133.898,0,0.43,0,13,64.51,68.382,50.623
2025-12-13 19:50,33.11,,33.11,28.25,94.73,28.25,0,23,0.71,69.89,33.24,0,22,1.01,18.52,51.73,133.9,95.097,0.43,0,13,64.51,50.567,50.496
2025-12-13 20:00,33.11,,33.11,28.25,96.76,28.25,0,23,0.71,71.05,33.24,0,22,1.01,18.52,51.73,133.901,181.93,0.43,0,13,64.51,50.52,50.442
2025-12-13 20:10,33.11,,33.11,28.25,96.76,28.25,0,23,0.71,73.38,33.24,0,22,1.01,18.52,51.73,133.903,217.43,0.43,0,13,64.51,50.487,50.524
2025-12-13 20:20,33.11,,33.11,28.25,94.05,28.25,0,23,0.71,71.05,33.24,0,22,1.01,18.52,51.73,133.904,154.319,0.43,0,13,64.51,50.5,50.535
2025-12-13 20:30,33.11,,33.11,28.25,96.76,28.25,0,23,0.71,72.22,33.24,0,22,1.01,18.52,51.73,133.902,31.986,0.43,1,14,64.51,50.508,50.465
2025-12-13 20:40,33.11,,33.11,28.25,94.05,28.25,0,23,0.71,74.55,33.24,0,22,1.01,18.52,51.73,133.901,0,0.43,0,14,64.51,50.419,50.257
2025-12-13 20:50,33.11,,33.11,28.25,92.02,28.25,0,23,0.71,73.38,33.24,0,22,1.01,18.52,51.73,133.899,0,0.43,0,14,64.51,50.3,50.178
2025-12-13 21:00,33.11,,33.11,28.25,92.7,28.25,0,23,0.71,73.38,33.24,0,22,1.01,18.52,51.73,133.9,0,0.43,0,14,64.508,43.216,50.545
2025-12-13 21:10,33.11,,33.11,28.25,95.4,28.25,1,24,0.71,71.05,33.24,0,22,1.01,18.52,51.73,133.9,0,0.43,0,14,64.5,14.77,50.421
2025-12-13 21:20,33.11,,33.11,28.25,92.7,28.25,0,24,0.72,70.04,33.25,0,22,1.01,18.52,51.73,133.902,95.152,0.43,0,14,64.5,14.893,50.547
2025-12-13 21:30,33.11,,33.11,28.25,92.02,28.25,0,24,0.71,73.38,33.24,0,22,1.02,18.52,51.74,133.903,122.763,0.43,0,14,64.5,21.948,50.376
2025-12-13 21:40,33.11,,33.11,28.25,94.05,28.25,0,24,0.71,79.21,33.24,0,22,1.02,18.52,51.74,133.904,178.041,0.43,0,14,64.5,50.332,50.074
2025-12-13 21:50,33.11,,33.11,28.25,92.02,28.25,0,24,0.72,82.88,33.25,0,22,1.01,18.52,51.73,133.904,114.874,0.43,0,14,64.5,50.094,49.832
2025-12-13 22:00,33.11,,33.11,28.25,92.7,28.25,0,24,0.71,83.87,33.24,0,22,1.01,18.52,51.73,133.905,87.263,0.43,0,14,64.499,46.257,49.533
2025-12-13 22:10,33.11,,33.11,28.25,92.02,28.25,0,24,0.71,86.2,33.24,0,22,1.01,18.52,51.73,133.904,0,0.43,0,14,64.49,14.547,50.775
2025-12-13 22:20,33.11,,33.11,28.25,89.31,28.25,0,24,0.72,87.55,33.25,0,22,1.01,18.52,51.73,133.904,0.43,0.43,0,14,64.49,14.732,50.388
2025-12-13 22:30,33.11,,33.11,28.25,90.67,28.25,0,24,0.71,86.2,33.24,0,22,1.01,18.52,51.73,133.904,0,0.43,0,14,64.49,18.455,50.036
2025-12-13 22:40,33.11,,33.11,28.25,89.31,28.25,0,24,0.71,79.21,33.24,0,22,1.01,18.52,51.73,133.905,51.708,0.43,0,14,64.49,50.242,50.304
2025-12-13 22:50,33.11,,33.11,28.25,90.67,28.25,0,24,0.71,78.04,33.24,0,22,1.02,18.52,51.74,133.906,63.541,0.43,0,14,64.488,43.037,50.104
2025-12-13 23:00,33.11,,33.11,28.25,88.64,28.25,0,24,0.71,81.54,33.24,0,22,1.03,18.52,51.75,133.907,106.986,0.43,0,14,64.481,18.153,49.717
2025-12-13 23:10,33.11,,33.11,28.26,85.25,28.26,0,24,0.72,80.55,33.25,0,22,1.03,18.52,51.75,133.909,122.763,0.43,0,14,64.48,14.57,50.221
2025-12-13 23:20,33.11,,33.11,28.26,92.02,28.26,0,24,0.71,80.37,33.24,0,22,1.04,18.52,51.76,133.909,114.874,0.43,0,14,64.477,11.003,49.906
2025-12-13 23:30,33.11,,33.11,28.26,90.67,28.26,0,24,0.71,76.88,33.24,0,22,1.02,18.52,51.74,133.908,39.874,0.43,0,14,64.47,11.206,50.158
2025-12-13 23:40,33.11,,33.11,28.26,90.67,28.26,0,24,0.71,80.37,33.24,0,22,1.02,18.52,51.74,133.907,0,0.43,0,14,64.47,14.719,50.093
2025-12-13 23:50,33.11,,33.11,28.26,89.95,28.26,0,24,0.71,80.37,33.24,0,22,1.02,18.52,51.74,133.907,0,0.43,0,14,64.47,25.405,50.131
2025-12-14 0:00,33.11,,33.11,28.26,89.27,28.26,0,24,0.71,78.04,33.24,0,22,1.03,18.52,51.75,133.907,0,0.43,0,14,64.466,35.818,49.564
2025-12-14 0:10,33.11,,33.11,28.26,90.63,28.26,0,24,0.72,77.04,33.25,0,22,1.03,18.52,51.75,133.907,4.374,0.43,0,14,64.461,17.977,49.402
2025-12-14 0:20,33.11,,33.11,28.26,91.31,28.26,0,24,0.71,78.04,33.24,0,22,1.03,18.52,51.75,133.907,24.097,0.43,0,14,64.46,14.391,49.873
2025-12-14 0:30,33.11,,33.11,28.26,91.99,28.26,0,24,0.71,80.37,33.24,0,22,1.04,18.52,51.76,133.904,0,0.43,0,14,64.46,28.597,49.85
2025-12-14 0:40,33.11,,33.11,28.26,93.35,28.26,0,24,0.71,88.53,33.24,0,22,1.04,18.52,51.76,133.909,71.43,0.43,0,14,64.451,14.791,50.152
2025-12-14 0:50,33.11,,33.11,28.26,92.67,28.26,0,24,0.71,90.86,33.24,0,22,1.04,18.52,51.76,133.91,106.986,0.43,1,15,64.45,14.807,49.918
2025-12-14 1:00,33.11,,33.11,28.26,98.12,28.26,0,24,0.71,82.7,33.24,0,22,1.04,18.52,51.76,133.911,284.541,0.43,0,15,64.45,14.866,50.026
2025-12-14 1:10,33.11,,33.11,28.26,97.44,28.26,0,24,0.71,83.87,33.24,0,22,1.04,18.52,51.76,133.912,118.874,0.43,0,15,64.445,28.863,49.812
2025-12-14 1:20,33.11,,33.11,28.26,98.12,28.26,0,24,0.71,81.54,33.24,0,22,1.04,18.52,51.76,133.912,59.652,0.43,0,15,64.44,14.86,49.909
2025-12-14 1:30,33.11,,33.11,28.26,94.72,28.26,0,24,0.72,73.54,33.25,0,22,1.04,18.52,51.76,133.909,0,0.43,0,15,64.44,14.913,50.184
2025-12-14 1:40,33.11,,33.11,28.26,93.35,28.26,0,24,0.72,72.37,33.25,0,22,1.04,18.52,51.76,133.909,0,0.43,0,15,64.436,18.511,49.941
2025-12-14 1:50,33.11,,33.11,28.26,93.35,28.26,0,24,0.72,72.37,33.25,0,22,1.04,18.52,51.76,133.909,0,0.43,0,15,64.43,15.081,50.117
2025-12-14 2:00,33.11,,33.11,28.26,91.31,28.26,0,24,0.72,73.54,33.25,0,22,1.04,18.52,51.76,133.911,51.708,0.43,0,15,64.43,15.088,50.206
2025-12-14 2:10,33.11,,33.11,28.26,92.67,28.26,0,24,0.72,73.54,33.25,0,22,1.05,18.52,51.77,133.912,126.763,0.43,0,15,64.427,18.524,49.749
2025-12-14 2:20,33.11,,33.11,28.26,94.72,28.26,0,24,0.72,73.54,33.25,0,22,1.05,18.52,51.77,133.913,150.374,0.43,0,15,64.42,15.07,49.92
2025-12-14 2:30,33.11,,33.11,28.26,90.63,28.26,0,24,0.72,74.71,33.25,0,22,1.05,18.52,51.77,133.913,83.319,0.43,0,15,64.42,15.014,50.038
2025-12-14 2:40,33.11,,33.11,28.26,93.35,28.26,0,24,0.72,77.04,33.25,0,22,1.05,18.52,51.77,133.913,39.874,0.43,0,15,64.42,25.638,50.123
2025-12-14 2:50,33.11,,33.11,28.26,89.95,28.26,0,24,0.72,75.88,33.25,0,22,1.05,18.52,51.77,133.912,0,0.43,0,15,64.413,25.662,49.824
2025-12-14 3:00,33.11,,33.11,28.26,91.31,28.26,0,24,0.72,73.54,33.25,0,22,1.05,18.52,51.77,133.912,0,0.43,0,15,64.41,14.88,49.028
2025-12-14 3:10,33.11,,33.11,28.26,90.63,28.26,0,24,0.72,71.21,33.25,0,22,1.05,18.52,51.77,133.913,0.43,0.43,0,15,64.41,14.854,50.045
2025-12-14 3:20,33.11,,33.11,28.26,88.59,28.26,0,24,0.72,68.87,33.25,0,22,1.05,18.52,51.77,133.914,67.541,0.43,0,15,64.407,28.811,50.028
2025-12-14 3:30,33.11,,33.11,28.26,90.63,28.26,0,24,0.72,73.54,33.25,0,22,1.06,18.52,51.78,133.915,138.597,0.43,0,15,64.4,15.1,49.395
2025-12-14 3:40,33.11,,33.11,28.26,93.35,28.26,0,24,0.72,71.21,33.25,0,22,1.06,18.52,51.78,133.916,138.597,0.43,0,15,64.4,15.007,49.763
2025-12-14 3:50,33.11,,33.11,28.26,93.35,28.26,0,24,0.72,70.04,33.25,0,22,1.06,18.52,51.78,133.918,150.43,0.43,0,15,64.398,18.484,49.793
2025-12-14 4:00,33.11,,33.11,28.26,89.95,28.26,0,24,0.71,71.05,33.24,0,22,1.06,18.52,51.78,133.919,130.652,0.43,0,15,64.39,15.28,49.951
2025-12-14 4:10,33.11,,33.11,28.26,89.27,28.26,0,24,0.72,78.21,33.25,0,22,1.06,18.52,51.78,133.918,79.374,0.43,0,15,64.39,15.547,50.564
2025-12-14 4:20,33.11,,33.11,28.26,85.86,28.26,0,24,0.71,78.04,33.24,0,22,1.06,18.52,51.78,133.916,0,0.43,0,15,64.382,0,50.199
2025-12-14 4:30,33.11,,33.11,28.26,88.59,28.26,0,24,0.71,76.88,33.24,0,22,1.06,18.52,51.78,133.915,0,0.43,0,15,64.38,15.77,50.213
2025-12-14 4:40,33.11,,33.11,28.26,87.9,28.26,0,24,0.71,76.88,33.24,0,22,1.06,18.52,51.78,133.916,0,0.43,0,15,64.38,15.663,50.244
2025-12-14 4:50,33.11,,33.11,28.26,89.27,28.26,0,24,0.7,75.55,33.23,0,22,1.06,18.52,51.78,133.916,0,0.43,0,15,64.38,43.295,50.261
2025-12-14 5:00,33.11,,33.11,28.26,89.95,28.26,0,24,0.7,80.2,33.23,0,22,1.06,18.52,51.78,133.917,47.763,0.43,0,15,64.379,46.656,49.795
2025-12-14 5:10,33.11,,33.11,28.26,88.59,28.26,0,24,0.71,78.04,33.24,0,22,1.06,18.52,51.78,133.918,91.208,0.43,0,15,64.37,15.741,50.333
